ssn,cc_num,gender,state,zip,city_pop,job,acct_num,profile,trans_num,trans_time,category,amt,is_fraud,distance_km,age,trans_month,trans_day,is_weekend,trans_time_group
277627726,2280273222430944,1,PA-NJ,8053,45538,Medical & Healthcare Specialists,613841284684,adults 2550 female urban,3009bb95195190c2f575ff451f0686ba,13,travel,27.94,0,85.0,42.0,12,29,0,Day
192244847,567900945567,0,Low-Volume Mixed,59072,4140,Engineering & Technical Experts,405168757148,young adults male urban,d74dc0d3102075d918c6b68d50e0143c,22,health_fitness,8.0,0,78.0,17.0,6,14,1,Night
20895673,3521635334271688,1,IL-OH,60048,29095,Miscellaneous & Low-Transaction Trades,216829746432,adults 2550 female urban,2cd57a81787852f46e61a03aac0d96ab,22,entertainment,85.41,0,21.0,23.0,2,2,1,Night
731386486,2251301014797140,0,AZ-NV-CO-UT,89107,1417793,Media & Creative Professionals,288481548847,adults 2550 male urban,fdb33826d7ddff9fccfe3ccde1b04a4b,17,kids_pets,1.06,0,97.0,42.0,9,27,1,Evening
559806648,4202979912923128,0,TX,78757,940359,Medical & Healthcare Specialists,630538883503,adults 50up male urban,b3452432536d981e7ab2f21a02fc481d,3,entertainment,147.97,0,41.0,50.0,1,12,1,Night
642107487,180050439491421,1,MI-IN-MN-WI,46201,910148,IT & Technology Specialists,448324246020,young adults female urban,fe88e5c6f435f1ebca14a3e24a42f01a,22,kids_pets,6.07,0,122.0,21.0,9,25,0,Night
509137868,630439340666,0,VA-MD,23454,437994,Miscellaneous & Low-Transaction Trades,759797962313,adults 2550 male urban,22c87c2dfac09150c7ccc9940e88eec5,13,personal_care,6.27,0,84.0,44.0,12,11,0,Day
502486641,4552875287874738,1,TX,75204,1263321,Transportation & Logistics Workers,354943759713,adults 2550 female urban,ca0f59c8589ca7935a4cf0e8da5cf629,13,home,32.57,0,71.0,28.0,7,19,1,Day
173752611,4583224484197,0,MI-IN-MN-WI,53818,15091,Finance & Banking Professionals,324463260358,adults 2550 male urban,dfbcd6adbecab59492041b2a98261939,21,kids_pets,14.37,0,85.0,40.0,10,15,0,Evening
887849941,4213410822742447,1,CA,94901,70197,Medical & Healthcare Specialists,905329966374,adults 2550 female urban,abea1c8dc7679c11486a6801838c826c,22,health_fitness,21.17,0,33.0,40.0,5,23,1,Night
428026177,375229509443604,0,GA-NC-SC,29512,19514,Education & Research Professionals,145824785832,adults 2550 male urban,3282acfe2454be3f8f86f066a40b0428,12,shopping_pos,6.04,0,87.0,37.0,1,16,0,Day
708546138,4231955123000572315,0,NY,11570,26646,Medical & Healthcare Specialists,953023490763,adults 50up male urban,9faa43162e1da16f2b6aeafddb1141c5,15,kids_pets,52.22,0,75.0,62.0,8,9,1,Day
512339558,4847285814908656697,1,GA-NC-SC,27571,3893,Media & Creative Professionals,133184132540,adults 50up female urban,f2c4462e8b550cdeacc2ec741bdc58c1,14,personal_care,51.92,0,121.0,57.0,11,1,1,Day
268918823,4892998896747878,0,GA-NC-SC,27703,256789,Finance & Banking Professionals,256287818523,adults 50up male urban,14ff756f96f27803ec1fd5d15ef2daa7,23,personal_care,141.71,0,61.0,52.0,11,22,1,Night
651411813,3587979135402808,1,IL-OH,60120,117295,Education & Research Professionals,760426452560,adults 2550 female urban,be0352613eebc9145525e31dab5e963e,14,health_fitness,35.15,0,80.0,32.0,5,22,0,Day
885576299,4972825866680,0,PA-NJ,17745,19063,Engineering & Technical Experts,790074131944,adults 50up male urban,d6a5999235d4d3afe76def29ca54949c,20,home,2.67,0,88.0,51.0,7,5,1,Evening
244474555,3586993368556140,1,GA-NC-SC,28395,2375,Media & Creative Professionals,738774731419,young adults rural,f39598ae7603257d9dd4d90b911c6f31,19,kids_pets,95.07,0,17.0,22.0,10,10,1,Evening
735803718,2568467972744032,1,AZ-NV-CO-UT,85716,865276,Science & Environmental Specialists,378102750951,adults 50up female urban,a75d66e07ec6f38e70f89142406e08aa,13,home,27.77,0,77.0,62.0,6,15,0,Day
797779427,2638648836269615,1,CA,90805,471952,Media & Creative Professionals,110049015730,adults 50up female urban,6e1d002c02ef6a69e08274eb98f7419e,21,kids_pets,72.48,0,16.0,59.0,9,23,0,Evening
50507780,4652443727643,0,VA-MD,22032,151929,Media & Creative Professionals,371991004358,adults 2550 male urban,ea17bb4387548e1d6dcc8773fccbd65d,17,personal_care,83.34,0,82.0,38.0,12,18,0,Evening
689451050,30017935421790,1,New England High,6786,9867,Hospitality & Tourism Workers,226948337549,adults 50up female urban,3ca47b500b0becaa90da9ce622fbb82b,17,home,5.26,0,97.0,62.0,7,4,1,Evening
649738827,347203350516029,1,VA-MD,21771,29563,Science & Environmental Specialists,58833597709,adults 50up female urban,1227184ee886ca8c17b8f0739f2b4bb6,19,personal_care,100.14,0,86.0,82.0,12,7,0,Evening
106841108,3510748371187197,1,MO-IA-KS,64507,87116,Science & Environmental Specialists,435482018936,adults 2550 female urban,cb8a6e1fb3351c869bafe1ba862ed80b,20,entertainment,99.8,0,117.0,32.0,2,18,0,Evening
865995215,30052187993840,0,GA-NC-SC,29689,3889,Finance & Banking Professionals,976282868977,adults 2550 male urban,405650c23bb3b6cc4e3018881fc673a6,12,home,6.45,0,75.0,46.0,9,4,0,Day
762893314,502045224412,0,TX,77006,2906700,Medical & Healthcare Specialists,925140872542,adults 2550 male urban,ce94a47aa74476c234038381f40bada5,21,health_fitness,5.86,0,117.0,39.0,7,14,0,Evening
813386608,30391900889913,1,FL,33434,210202,Engineering & Technical Experts,502226927571,adults 50up female urban,887ce19f401ec8298a6a762aab4c0136,16,travel,7.36,0,99.0,56.0,12,19,1,Evening
846480470,501854619902,0,VA-MD,20886,33282,Engineering & Technical Experts,5026309528,young adults male urban,d0b5e3006588b8578f3a12f2ad57403a,22,entertainment,7.28,0,102.0,17.0,2,21,0,Night
83483884,676257900602,0,MI-IN-MN-WI,53223,817312,Legal & Policy Professionals,927180395071,adults 2550 male urban,414d00bcdde354aa5415f9b8d5d8475d,21,personal_care,5.06,0,22.0,30.0,12,4,0,Evening
187849678,4311989683540525644,0,IL-OH,44281,29954,Education & Research Professionals,51586002745,adults 2550 male urban,677aa2e1082084317ee10402abf877cf,23,kids_pets,35.61,0,106.0,35.0,11,2,0,Night
233362400,3564769650301858,0,Low-Volume Mixed,4468,9521,Engineering & Technical Experts,880405579126,adults 2550 male urban,18775fc4b7a54709e6cc670658ed0319,22,shopping_pos,28.23,0,72.0,31.0,1,26,1,Night
336642777,6011318550516249,0,GA-NC-SC,30747,16859,Medical & Healthcare Specialists,327833290629,adults 2550 male urban,a3ae72631f68e63b5df66a423f641f8c,17,entertainment,99.63,0,111.0,43.0,4,1,0,Evening
108560628,4773580241782,1,MI-IN-MN-WI,49412,11065,Transportation & Logistics Workers,789357613345,adults 2550 female urban,ba459dae7f4cb783ba2a0ed259eb67d5,19,personal_care,5.22,0,96.0,34.0,12,19,1,Evening
186288112,6599220238626764,0,CA,94510,27088,Miscellaneous & Low-Transaction Trades,328353944957,adults 2550 male urban,905397884511971fc6ef6ee19e663484,21,food_dining,38.18,0,98.0,42.0,4,20,0,Evening
13458374,180048521819368,0,IL-OH,43130,59570,IT & Technology Specialists,647349189416,adults 2550 male urban,fe94e3cf886abc43989d409a0f26bbef,13,entertainment,43.64,0,96.0,42.0,4,1,0,Day
25080901,2377252194088157,0,FL,32317,245317,Transportation & Logistics Workers,138486829731,adults 50up male urban,e0099a2220a7d25132dbc3059445e1c2,23,travel,3.52,0,92.0,48.0,12,20,1,Night
371869014,2238742558952138,1,Low-Volume Mixed,26541,2624,Medical & Healthcare Specialists,446201284099,adults 50up female urban,401cb24f02e7228c50e1682a6758be8c,0,food_dining,47.71,0,80.0,79.0,3,21,1,Night
777691373,4910764326314243826,0,GA-NC-SC,28714,16753,Engineering & Technical Experts,203208959373,adults 2550 male urban,e4101195cb94ec286e966bef9357c34b,21,entertainment,2.2,0,121.0,38.0,3,11,0,Evening
363734322,30411141970072,1,WA-OR,98075,46463,Miscellaneous & Low-Transaction Trades,61418689587,adults 2550 female urban,58511c04fd646f8e382b618411e2c39d,16,kids_pets,1.02,0,102.0,37.0,10,21,0,Evening
219631406,3574143771457270,0,NY,11363,24811,Legal & Policy Professionals,874033680261,adults 2550 male urban,aeb572224489e3f70654212e053da2f4,12,entertainment,4.22,0,30.0,34.0,3,7,1,Day
765538984,3566297488216948,1,WA-OR,98204,168159,Education & Research Professionals,982772931070,adults 50up female urban,7ae8f03425963e79592c67b3da05de1a,12,food_dining,87.29,0,16.0,56.0,4,22,0,Day
516688816,3521007204094717,0,WA-OR,98501,167094,Medical & Healthcare Specialists,530036995599,adults 2550 male urban,508911be85b3aa5fdd224b822957d14a,14,health_fitness,2.34,0,63.0,23.0,7,3,0,Day
285024324,36769926917392,0,WA-OR,98204,168159,Medical & Healthcare Specialists,184774236039,adults 50up male urban,12f078fa9b3c5b6696dbe6603dd3887b,9,food_dining,93.27,0,71.0,79.0,3,6,0,Day
506192006,30076373176662,1,CA,91423,54475,Engineering & Technical Experts,637139151332,adults 50up female urban,a0bf3992fed686cf2f9ebf4ed91893be,4,food_dining,67.73,0,108.0,69.0,3,7,1,Day
397669425,180013696610679,1,VA-MD,21216,635495,Miscellaneous & Low-Transaction Trades,709039142474,adults 50up female urban,3b08ccf3494baf356395fea79e48dde6,19,kids_pets,103.75,0,64.0,50.0,8,14,0,Evening
608342906,4691986264059284,1,TX,75149,163734,Executive & Senior Management,443720634478,adults 50up female urban,c73b0abe29fd5c200a05f1426e83b98e,15,kids_pets,80.83,0,98.0,56.0,8,26,0,Day
696301475,2720099959738763,1,MO-IA-KS,50162,1233,Science & Environmental Specialists,24191030741,adults 50up female rural,c023d5294f488970fd2163033d0b9c4d,16,kids_pets,57.84,0,63.0,55.0,9,7,0,Evening
123151479,2720251492595255,0,AZ-NV-CO-UT,85210,478404,Medical & Healthcare Specialists,937814059425,adults 2550 male urban,128fce572cff816d53baecc3bfda9793,21,food_dining,194.17,0,43.0,39.0,5,15,0,Evening
743089059,3543801890144164,0,GA-NC-SC,30725,4647,Psychology & Social Service Workers,108826865517,adults 50up male urban,e2a2ac8c4332de09e7cae502e90490bb,12,personal_care,4.02,0,78.0,90.0,10,31,1,Day
33254738,4966177182498980888,1,NY,10019,1577385,Engineering & Technical Experts,433444305880,adults 2550 female urban,657e18720fc6957c4131ea843a8ce8f6,13,kids_pets,59.18,0,28.0,44.0,10,9,0,Day
522567706,630445063146,0,MO-IA-KS,50428,9384,Legal & Policy Professionals,505838677946,adults 2550 male urban,b93c6e848d9d2c395b903ea6e005ee99,13,travel,62.81,0,62.0,26.0,12,31,0,Day
571710003,2720948837550370,0,TN-KY-AL-LA-MS-AR,42211,13422,Psychology & Social Service Workers,410263801993,adults 50up male urban,d4144fb4ea3e30c198621ae54cda44b9,22,health_fitness,55.3,0,112.0,83.0,5,20,0,Night
243205324,4018911343485713390,0,TN-KY-AL-LA-MS-AR,71039,1934,Miscellaneous & Low-Transaction Trades,842311696859,adults 50up male rural,67fd95ebab1765d6de62301013d7736a,15,entertainment,60.18,0,50.0,52.0,1,15,0,Day
558805731,4326328550415446,0,NY,13219,229807,Transportation & Logistics Workers,192558475983,young adults male urban,1acf7516c1afd8dd4939afdb98de212c,13,personal_care,169.07,0,106.0,19.0,12,12,1,Day
224972089,4746352356118820384,0,TX,76502,72710,Sales & Marketing Professionals,89172577299,adults 2550 male urban,950911b39db5fca26ee9ca249f3c66d2,14,food_dining,1.37,0,94.0,24.0,6,3,0,Day
818162041,60446363081,0,NY,11207,2504700,Executive & Senior Management,830629022241,adults 50up male urban,02c5824d0622589746bbc65959fabcdb,22,home,6.15,0,118.0,55.0,7,21,0,Night
814634989,4802939955058749,0,TX,76036,22352,Education & Research Professionals,771819480622,adults 50up male urban,152061d6ae1519a44a86106de0c9c536,17,home,84.84,0,45.0,64.0,7,25,1,Evening
826959220,502033712618,1,CA,92008,105183,Psychology & Social Service Workers,435507805537,adults 2550 female urban,80c3b2d93a18f122f610e2142ee939d5,12,food_dining,1846.68,0,29.0,29.0,4,5,1,Day
260207644,376604672606717,0,GA-NC-SC,29160,8255,Legal & Policy Professionals,665992090133,adults 50up male urban,c6a0809c16bcad92036ef665ef1f1763,5,entertainment,1.32,0,131.0,,1,21,0,Day
511538623,4208037574992502035,1,AZ-NV-CO-UT,84044,26524,Education & Research Professionals,784028049714,adults 2550 female urban,a96de93d854cf8a1fda738b3dabc3447,17,personal_care,225.52,0,118.0,22.0,11,11,0,Evening
459369028,4070396998152706186,0,IL-OH,44452,3167,Transportation & Logistics Workers,498431006494,adults 2550 male urban,73980f59b7b5583d4c83032274f6fe38,18,personal_care,76.73,0,36.0,33.0,12,9,0,Evening
470108296,3531947235248808,1,GA-NC-SC,31525,63812,Legal & Policy Professionals,623752272342,adults 2550 female urban,1c761643e4dbc1f70b4489c44f4d4f5b,15,kids_pets,75.22,0,48.0,37.0,8,30,1,Day
310357415,4998750511820173,0,TN-KY-AL-LA-MS-AR,41224,6414,Media & Creative Professionals,357209759527,young adults male urban,6e97d3bb86aaaa98bba0c68dc85e31f6,12,home,39.9,0,102.0,12.0,8,7,0,Day
459252259,30232697963307,0,CA,94558,94014,Finance & Banking Professionals,469440498488,adults 2550 male urban,5629bf2ac199057ac9f3d91d0908cdfa,12,entertainment,24.12,0,40.0,44.0,3,8,1,Day
702726132,675925178633,0,GA-NC-SC,30824,17201,Medical & Healthcare Specialists,585807126672,adults 2550 male urban,a9285c9d9ff1650039d835fafcb051b6,17,home,85.7,0,64.0,43.0,8,2,1,Evening
52323877,6011180519849461,0,FL,33415,459921,Education & Research Professionals,215185480463,adults 50up male urban,7ba9b30706f4f7c76fe13ca741442f28,15,health_fitness,42.9,0,93.0,65.0,5,7,0,Day
44658507,4897512999363,1,GA-NC-SC,30907,202193,Media & Creative Professionals,802850100606,adults 2550 female urban,b0750474da977adfd9da6b262b5135fb,22,food_dining,55.71,0,48.0,29.0,4,11,1,Night
277224553,4098826651828267924,1,CA,91789,43079,Finance & Banking Professionals,580739534091,adults 2550 female urban,8decf024841db7ec4f8cd1405d06b864,18,health_fitness,12.71,0,15.0,46.0,5,19,0,Evening
844132600,4788130164316510,1,TX,78884,1158,Medical & Healthcare Specialists,192061917663,adults 50up female rural,379c062720543f896543241427ce2a5b,16,food_dining,18.47,0,48.0,54.0,3,25,0,Evening
197722264,38501272394613,0,IL-OH,44612,5293,Science & Environmental Specialists,754541387323,young adults male urban,42a1818b16229f658f612c822b4240e3,15,home,51.86,0,7.0,20.0,8,9,1,Day
813161462,2714455763939039,0,CA,95665,4426,Psychology & Social Service Workers,492439916979,adults 2550 male urban,8e3986b2a92aa03414402cc938a39a5c,12,food_dining,125.02,0,110.0,45.0,4,18,1,Day
350890907,30584939178262,0,GA-NC-SC,30076,95251,Education & Research Professionals,757352571615,adults 2550 male urban,cf7e651bc68e1174730798e0c6a557d8,19,travel,96.11,0,100.0,38.0,12,25,0,Evening
586422519,4074018010550718,1,TX,75751,24239,Hospitality & Tourism Workers,873149540138,adults 2550 female urban,68557cdd74153feeb941e70c96a9f231,18,home,12.16,0,98.0,38.0,7,14,0,Evening
170925528,4438549704253541,1,New England High,1826,29422,Legal & Policy Professionals,47833847110,adults 2550 female urban,bfcb7f4b4c8537b63e2000696518e8d6,21,personal_care,5.08,0,53.0,25.0,12,20,1,Evening
175721342,2288380283593262,1,GA-NC-SC,30295,4159,Medical & Healthcare Specialists,377345191178,adults 2550 female urban,1bb5fe37a526197b93d349f4f4224d53,18,entertainment,6.05,0,86.0,34.0,2,10,0,Evening
744871400,4864383197422516753,0,NY,11236,2504700,Miscellaneous & Low-Transaction Trades,879977380114,adults 2550 male urban,bfbda6960e7de40af15dc61c3645ba24,19,home,120.71,0,45.0,26.0,9,20,1,Evening
170400541,6011937895404777,1,IL-OH,44278,17868,Education & Research Professionals,963263436587,adults 2550 female urban,ffbcaa9ead5d8bda358a7f44fef8e0f7,13,health_fitness,194.26,0,99.0,25.0,6,5,0,Day
557419775,4673100671734,0,TX,78041,248858,Science & Environmental Specialists,350856826184,young adults male urban,36acb93748d246352816c8fca2142de4,23,kids_pets,8.57,0,95.0,15.0,10,18,1,Night
815732872,213101435246128,1,CA,92649,190249,Psychology & Social Service Workers,871227884286,adults 2550 female urban,bc7fcadf9423a9dbe5979b6b6641ab86,16,home,42.24,0,92.0,40.0,7,3,0,Evening
37613669,346207042478663,0,VA-MD,20166,79651,Media & Creative Professionals,204779625768,adults 2550 male urban,3051ff9326787d648d13bbda00d9a1cd,13,health_fitness,19.9,0,81.0,27.0,6,23,0,Day
132275586,3541944288885444,1,FL,34251,6351,Media & Creative Professionals,13128437011,young adults female urban,359f3793a66ed4201977d1f2c7afbfd7,19,travel,45.53,0,126.0,19.0,12,17,0,Evening
268829965,4685962838950437585,0,IL-OH,61114,189162,Science & Environmental Specialists,639932004590,adults 2550 male urban,e048a8081c2c084977f3f6b799420fcb,17,kids_pets,3.08,0,16.0,46.0,10,24,1,Evening
495607074,4658582765468,0,VA-MD,21237,30059,Legal & Policy Professionals,561580725166,adults 2550 male urban,5dab15a7cc9b8d2756f2b9e324fc2f7e,15,home,63.88,0,77.0,32.0,7,20,0,Day
866179154,676265322336,1,Low-Volume Mixed,73111,640470,Sales & Marketing Professionals,568513039461,adults 2550 female urban,d9ed895a59e4b4a8db8a7c923a56d5dc,14,kids_pets,24.26,0,99.0,43.0,10,30,0,Day
460907148,503843757389,1,CA,92109,1241364,IT & Technology Specialists,757127388601,adults 50up female urban,2877e5aac92e7bc03b3098c3c642fe6c,12,kids_pets,50.53,0,69.0,51.0,10,15,0,Day
795148474,6559799047473631,1,PA-NJ,16635,11321,Engineering & Technical Experts,57211441797,adults 2550 female urban,b4a6858646090e9138568895f723d278,13,home,25.39,0,105.0,28.0,8,18,0,Day
79681070,3558214451140484,1,New England High,6903,122486,Media & Creative Professionals,591340465928,adults 50up female urban,5dc67ed4210e8e7ed547c41d007d2b37,1,food_dining,70.43,0,134.0,53.0,2,23,1,Night
119878024,6011044232409344,0,MI-IN-MN-WI,49712,7890,Education & Research Professionals,183256681782,adults 50up male urban,2792e4ceb46fb18747f562619ad7dd9b,13,health_fitness,47.19,0,62.0,69.0,5,4,0,Day
682999188,4423691430753662,1,VA-MD,23323,222272,Miscellaneous & Low-Transaction Trades,221423962760,adults 2550 female urban,257111d9dc82eab36fce39f3a3096445,22,personal_care,2.77,0,89.0,41.0,12,5,1,Night
610739111,4846679653834,0,NY,11710,34496,Transportation & Logistics Workers,245129863289,adults 50up male urban,9ae28ee6afdf407afb0a53fad32ebfe8,5,food_dining,101.16,0,67.0,59.0,3,25,0,Day
446247586,30260317489031,0,TX,75208,1263321,Media & Creative Professionals,244353031336,adults 2550 male urban,5c3bc0185e71ef9516b96a859ed22d9a,16,health_fitness,57.45,0,51.0,25.0,6,8,0,Evening
288583299,3534912620885934,1,Low-Volume Mixed,58504,78133,Medical & Healthcare Specialists,830269063605,adults 50up female urban,7a0182cd59edbec0ae77b21263bb3deb,12,personal_care,101.45,0,32.0,76.0,12,4,0,Day
351666949,4754658617284703,1,MI-IN-MN-WI,55092,10840,Education & Research Professionals,821613011520,adults 2550 female urban,28c9b6aabe57169d9d96087e87a81602,14,food_dining,36.86,0,128.0,29.0,5,10,1,Day
871780280,5449496359626692,1,CA,94520,123688,Miscellaneous & Low-Transaction Trades,256253261458,adults 50up female urban,66907941be5ec736fefe66f97edb3eec,12,kids_pets,259.53,0,92.0,86.0,8,15,1,Day
580186745,6529206012836328,0,FL,33404,459921,Medical & Healthcare Specialists,234653884339,adults 50up male urban,08bfed9c26526d38d3faa1068af140ba,13,health_fitness,13.12,0,74.0,,5,31,1,Day
863534023,4516480581975,1,GA-NC-SC,28625,69129,Science & Environmental Specialists,154279598237,adults 2550 female urban,5f4a7f51fcd13ca40e0c79294aaa15a5,20,home,4.07,0,73.0,38.0,7,19,1,Evening
865854784,213116773295370,0,FL,33542,94033,Agriculture & Horticulture Workers,506563656961,adults 50up male urban,143389a9377b9d4fa4b46bfc86d9d9e9,18,home,59.45,0,70.0,50.0,8,7,0,Evening
747014464,30166234253014,1,PA-NJ,8054,41864,Legal & Policy Professionals,56410966151,adults 2550 female urban,e1f990692fc280b360016af553fd1a87,23,health_fitness,25.11,0,105.0,35.0,5,16,1,Night
515459022,4842039134021593,0,TN-KY-AL-LA-MS-AR,42071,29655,Finance & Banking Professionals,204194202270,adults 2550 male urban,bc847074e404eb16bb17afa639dc6aee,22,kids_pets,131.48,0,39.0,27.0,10,23,0,Night
797465329,2653420983836343,0,TX,79912,749635,Finance & Banking Professionals,381863636776,adults 50up male urban,4820c558a96fb750b7534818d23c476e,12,food_dining,54.32,0,104.0,61.0,4,10,0,Day
